year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND
2021,36,1.1600000000000001,82.51428571428572,60.857142857142854,71.62857142857143,8.360714285714286
2021,37,1.07,84.71428571428571,62.68571428571428,73.34285714285714,8.360714285714286
2021,38,4.1000000000000005,74.34285714285714,54.02857142857143,64.28571428571429,10.457142857142857
2021,39,0.6799999999999999,81.65714285714286,61.82857142857143,71.51428571428572,7.332142857142857
2021,40,2.82,75.31428571428572,63.2,68.94285714285714,8.035714285714286
2021,41,7.7,67.97142857142858,50.94285714285714,59.48571428571429,8.442857142857143
2021,42,10.14,63.48571428571429,44.371428571428574,54.01428571428571,8.214285714285714
2021,43,7.75,55.82857142857143,43.142857142857146,49.55714285714286,11.435714285714285
2021,44,0.0,52.82857142857143,33.114285714285714,42.68571428571428,7.464285714285714
2021,45,3.0100000000000002,50.42857142857143,37.25714285714286,44.385714285714286,11.492857142857144
2021,46,1.02,47.34285714285714,30.485714285714284,39.0,10.714285714285714
2021,47,0.43000000000000005,41.68571428571428,24.857142857142858,33.457142857142856,10.617857142857144
2021,48,1.52,48.68571428571428,33.25714285714286,40.84285714285714,9.160714285714286
2021,49,3.94,42.48571428571429,23.17142857142857,32.542857142857144,11.771428571428572
2021,50,1.26,48.0,30.914285714285715,39.357142857142854,11.657142857142857
2021,51,1.15,43.77142857142857,26.914285714285715,35.357142857142854,10.032142857142857
2021,52,2.73,39.2,26.92,33.68,8.535
2021,53,1.67,33.266666666666666,23.333333333333332,28.133333333333333,8.075000000000001
2022,1,0.31,26.4,8.485714285714286,17.385714285714286,12.803571428571429
2022,2,0.36,32.65714285714286,17.17142857142857,24.82857142857143,9.632142857142856
2022,3,0.94,30.0,11.2,20.8,11.507142857142856
2022,4,0.81,24.685714285714287,5.485714285714286,15.185714285714285,9.639285714285714
2022,5,2.11,29.057142857142857,13.885714285714286,21.5,12.307142857142859
2022,6,1.04,32.68571428571428,17.571428571428573,25.228571428571428,11.457142857142857
2022,7,4.12,37.74285714285714,16.257142857142856,26.357142857142858,13.971428571428572
2022,8,4.15,34.74285714285714,18.82857142857143,26.97142857142857,10.489285714285714
2022,9,2.98,51.114285714285714,31.4,40.98571428571429,11.014285714285714
2022,10,1.15,36.51428571428571,20.914285714285715,28.414285714285715,11.242857142857144
2022,11,3.0300000000000002,59.05714285714286,37.05714285714286,47.642857142857146,8.807142857142857
2022,12,4.18,50.22857142857143,35.885714285714286,43.41428571428571,13.164285714285715
2022,13,9.14,46.857142857142854,32.0,39.17142857142857,10.825000000000001
2022,14,4.54,52.17142857142857,36.371428571428574,43.91428571428571,12.421428571428573
2022,15,3.39,56.51428571428571,37.02857142857143,47.285714285714285,13.314285714285715
2022,16,5.98,61.371428571428574,44.74285714285714,52.91428571428571,13.685714285714285
2022,17,4.6,57.4,42.17142857142857,49.72857142857143,13.235714285714286
2022,18,6.88,60.17142857142857,45.57142857142857,52.82857142857143,10.860714285714286
2022,19,2.52,86.94285714285714,64.68571428571428,75.57142857142857,10.392857142857142
2022,20,4.55,73.28571428571429,54.02857142857143,63.9,10.025
2022,21,2.73,73.91428571428571,54.4,63.97142857142857,11.085714285714285
2022,22,1.07,80.82857142857142,61.628571428571426,71.47142857142858,10.210714285714285
2022,23,3.79,77.11428571428571,58.48571428571429,67.67142857142858,7.771428571428571
2022,24,1.87,90.25714285714285,66.97142857142858,78.77142857142857,10.875
2022,25,2.27,89.51428571428572,67.65714285714286,79.07142857142857,9.717857142857143
2022,26,0.25,86.68571428571428,65.05714285714286,75.77142857142857,8.157142857142857
2022,27,8.13,85.74285714285715,69.02857142857142,77.21428571428571,8.77142857142857
2022,28,6.9399999999999995,82.54285714285714,67.57142857142857,75.08571428571429,8.425
2022,29,6.26,89.14285714285714,70.77142857142857,80.05714285714286,10.010714285714286
2022,30,1.15,82.51428571428572,64.82857142857142,73.75714285714285,6.925
2022,31,4.38,88.08571428571429,71.31428571428572,79.77142857142857,8.671428571428573
2022,32,2.05,80.31428571428572,63.714285714285715,72.2,8.410714285714286
2022,33,3.66,81.82857142857142,64.51428571428572,72.91428571428571,7.303571428571429
2022,34,2.43,83.77142857142857,64.42857142857143,73.88571428571429,6.6499999999999995
2022,35,2.71,83.88571428571429,66.02857142857142,75.05714285714286,8.75
2022,36,4.59,80.2,62.77142857142857,71.48571428571428,6.978571428571429
2022,37,0.6900000000000001,80.82857142857142,60.97142857142857,70.64285714285714,7.2250000000000005
2022,38,2.62,75.85714285714286,56.885714285714286,66.45714285714286,9.299999999999999
2022,39,0.01,66.74285714285715,47.457142857142856,56.75714285714286,8.907142857142857
2022,40,0.29000000000000004,69.28571428571429,45.02857142857143,56.98571428571429,7.153571428571429
2022,41,3.64,62.285714285714285,42.285714285714285,52.48571428571429,10.842857142857143
2022,42,0.0,62.8,41.17142857142857,51.457142857142856,12.989285714285714
2022,43,4.6,63.857142857142854,44.8,54.55714285714286,8.542857142857143
2022,44,2.11,67.4,47.371428571428574,57.57142857142857,11.285714285714286
2022,45,0.9000000000000001,53.628571428571426,37.74285714285714,46.114285714285714,10.960714285714285
2022,46,0.97,33.371428571428574,22.485714285714284,28.042857142857144,11.814285714285715
2022,47,1.91,51.02857142857143,30.37142857142857,40.5,8.364285714285714
2022,48,1.4900000000000002,42.857142857142854,22.685714285714287,32.92857142857143,13.217857142857143
2022,49,1.76,40.05714285714286,31.6,35.94285714285714,7.107142857142857
2022,50,7.35,33.97142857142857,27.285714285714285,31.1,12.810714285714285
2022,51,0.72,19.17142857142857,2.7714285714285714,11.2,12.682142857142859
2022,52,1.56,36.825,20.875,28.9375,11.115625
2023,1,5.2,37.0,27.714285714285715,32.55714285714286,7.928571428571429
2023,2,0.11000000000000001,40.68571428571428,27.37142857142857,33.642857142857146,9.785714285714286
2023,3,3.45,38.8,31.228571428571428,35.18571428571428,10.778571428571428
2023,4,1.77,32.17142857142857,18.62857142857143,25.814285714285713,10.882142857142856
2023,5,0.02,26.514285714285716,7.3428571428571425,17.15714285714286,10.353571428571428
2023,6,3.67,45.34285714285714,25.457142857142856,35.32857142857143,9.582142857142857
2023,7,3.02,44.2,27.428571428571427,36.128571428571426,12.992857142857144
2023,8,5.18,38.22857142857143,22.085714285714285,30.385714285714286,10.332142857142857
2023,9,6.34,47.8,31.6,39.542857142857144,10.596428571428572
2023,10,2.81,42.42857142857143,33.22857142857143,37.91428571428571,11.707142857142857
2023,11,1.44,39.94285714285714,21.8,31.02857142857143,13.446428571428571
2023,12,4.58,49.05714285714286,32.91428571428571,40.74285714285714,11.864285714285714
2023,13,4.25,51.65714285714286,30.97142857142857,41.142857142857146,11.74642857142857
2023,14,2.58,61.17142857142857,37.97142857142857,49.2,11.360714285714286
2023,15,1.61,76.77142857142857,50.628571428571426,64.08571428571429,11.410714285714286
2023,16,2.06,56.22857142857143,37.628571428571426,46.785714285714285,12.210714285714285
2023,17,1.76,56.8,38.02857142857143,47.32857142857143,9.935714285714285
2023,18,2.89,68.68571428571428,47.85294117647059,58.17142857142857,12.189285714285715
2023,19,2.08,74.17142857142858,55.0,64.72857142857143,8.557142857142857
2023,20,0.32,73.97142857142858,50.48571428571429,62.27142857142857,8.746428571428572
2023,21,0.0,77.51428571428572,53.25714285714286,65.7,8.792857142857143
2023,22,1.4100000000000001,88.71428571428571,64.8,76.6,7.760714285714286
2023,23,0.68,79.65714285714286,57.08571428571429,68.74285714285715,8.546428571428573
2023,24,1.58,77.77142857142857,55.82857142857143,66.64285714285714,8.382142857142856
2023,25,4.5600000000000005,87.65714285714286,65.71428571428571,76.67142857142858,9.466666666666667
2023,26,13.329999999999998,83.26470588235294,66.6470588235294,74.82352941176471,7.807407407407408
2023,27,7.529999999999999,83.91428571428571,64.28571428571429,74.1,6.953571428571428
2023,28,7.819999999999999,84.0,65.11428571428571,74.25714285714285,8.275
2023,29,0.54,83.65714285714286,63.628571428571426,73.47142857142858,6.446428571428571
2023,30,6.43,88.57142857142857,69.42857142857143,79.1,6.957142857142857
2023,31,3.3600000000000003,83.28571428571429,66.91428571428571,75.17142857142858,7.096428571428571
2023,32,2.98,82.88571428571429,65.45714285714286,74.1,7.260714285714286
2023,33,7.250000000000001,81.25714285714285,61.94285714285714,71.52857142857142,8.835714285714285
2023,34,0.63,87.14285714285714,69.65714285714286,78.47142857142858,9.314285714285715
2023,35,0.01,83.68571428571428,60.8,72.02857142857142,8.60357142857143
2023,36,1.4000000000000001,80.22857142857143,63.2,71.92857142857143,8.617857142857144
2023,37,7.84,73.02857142857142,54.31428571428572,63.628571428571426,6.2821428571428575
2023,38,3.59,77.97142857142858,59.74285714285714,68.37142857142857,7.678571428571429
2023,39,5.79,77.57142857142857,61.05714285714286,68.87142857142857,7.339285714285714
2023,40,2.5,72.05714285714286,54.6,63.642857142857146,8.996428571428572
2023,41,8.0,61.285714285714285,45.48571428571429,53.357142857142854,10.185714285714285
2023,42,1.07,62.17142857142857,44.48571428571429,53.371428571428574,8.260714285714286
2023,43,5.83,63.114285714285714,48.22857142857143,55.857142857142854,11.007142857142856
