station,date,AWND,PRCP,TAVG,TMAX,TMIN,year,week
GHCND:USW00094870,2018-08-19,4.7,0.0,75.5,85.0,66.0,2018,33
GHCND:USW00094870,2018-08-20,8.3,0.93,77.0,85.0,69.0,2018,34
GHCND:USW00094870,2018-08-21,9.6,0.12,70.0,75.0,65.0,2018,34
GHCND:USW00094870,2018-08-22,8.5,0.0,67.0,77.0,57.0,2018,34
GHCND:USW00094870,2018-08-23,4.5,0.0,66.5,80.0,53.0,2018,34
GHCND:USW00094870,2018-08-24,9.8,0.37,65.0,72.0,58.0,2018,34
GHCND:USW00094870,2018-08-25,9.2,0.01,75.0,87.0,63.0,2018,34
GHCND:USW00094870,2018-08-26,8.3,0.0,82.5,91.0,74.0,2018,34
GHCND:USW00094870,2018-08-27,11.0,0.0,82.0,92.0,72.0,2018,35
GHCND:USW00094870,2018-08-28,10.7,0.0,83.5,94.0,73.0,2018,35
GHCND:USW00094870,2018-08-29,6.7,0.29,72.0,79.0,65.0,2018,35
GHCND:USW00094870,2018-08-30,7.2,0.0,71.0,80.0,62.0,2018,35
GHCND:USW00094870,2018-08-31,7.6,0.0,74.5,89.0,60.0,2018,35
GHCND:USW00094870,2018-09-01,8.5,0.0,78.5,89.0,68.0,2018,35
GHCND:USW00094870,2018-09-02,7.8,0.0,81.0,92.0,70.0,2018,35
GHCND:USW00094870,2018-09-03,7.2,0.0,82.0,94.0,70.0,2018,36
GHCND:USW00094870,2018-09-04,7.2,0.0,82.0,96.0,68.0,2018,36
GHCND:USW00094870,2018-09-05,7.4,0.0,84.0,97.0,71.0,2018,36
GHCND:USW00094870,2018-09-06,10.1,0.0,77.0,84.0,70.0,2018,36
GHCND:USW00094870,2018-09-07,10.5,3.11,68.0,72.0,64.0,2018,36
GHCND:USW00094870,2018-09-08,15.7,0.58,62.5,65.0,60.0,2018,36
GHCND:USW00094870,2018-09-09,13.6,0.02,63.5,70.0,57.0,2018,36
GHCND:USW00094870,2018-09-10,6.7,0.0,68.0,81.0,55.0,2018,37
GHCND:USW00094870,2018-09-11,4.9,0.0,69.5,84.0,55.0,2018,37
GHCND:USW00094870,2018-09-12,4.5,0.0,68.0,83.0,53.0,2018,37
GHCND:USW00094870,2018-09-13,4.3,0.0,69.5,84.0,55.0,2018,37
GHCND:USW00094870,2018-09-14,4.0,0.0,75.5,90.0,61.0,2018,37
GHCND:USW00094870,2018-09-15,7.6,0.0,78.0,90.0,66.0,2018,37
GHCND:USW00094870,2018-09-16,6.7,0.0,80.5,93.0,68.0,2018,37
GHCND:USW00094870,2018-09-17,3.8,0.0,79.5,94.0,65.0,2018,38
GHCND:USW00094870,2018-09-18,5.8,0.0,79.0,94.0,64.0,2018,38
GHCND:USW00094870,2018-09-19,8.3,0.0,80.5,94.0,67.0,2018,38
GHCND:USW00094870,2018-09-20,11.4,0.07,81.0,94.0,68.0,2018,38
GHCND:USW00094870,2018-09-21,13.4,0.01,71.0,82.0,60.0,2018,38
GHCND:USW00094870,2018-09-22,7.8,0.0,59.0,68.0,50.0,2018,38
GHCND:USW00094870,2018-09-23,8.3,0.0,64.5,79.0,50.0,2018,38
GHCND:USW00094870,2018-09-24,8.5,0.01,67.0,76.0,58.0,2018,39
GHCND:USW00094870,2018-09-25,8.7,0.87,75.0,86.0,64.0,2018,39
GHCND:USW00094870,2018-09-26,9.4,0.03,61.0,71.0,51.0,2018,39
GHCND:USW00094870,2018-09-27,6.7,0.0,58.5,70.0,47.0,2018,39
GHCND:USW00094870,2018-09-28,9.4,0.0,62.5,77.0,48.0,2018,39
GHCND:USW00094870,2018-09-29,8.3,0.0,52.5,59.0,46.0,2018,39
GHCND:USW00094870,2018-09-30,9.4,0.0,69.0,85.0,53.0,2018,39
GHCND:USW00094870,2018-10-01,10.5,0.0,70.5,86.0,55.0,2018,40
GHCND:USW00094870,2018-10-02,8.7,0.0,73.5,82.0,65.0,2018,40
GHCND:USW00094870,2018-10-03,16.1,0.0,77.5,90.0,65.0,2018,40
GHCND:USW00094870,2018-10-04,14.5,0.01,65.0,78.0,52.0,2018,40
GHCND:USW00094870,2018-10-05,7.6,0.06,68.0,83.0,53.0,2018,40
GHCND:USW00094870,2018-10-06,11.9,0.37,74.5,89.0,60.0,2018,40
GHCND:USW00094870,2018-10-07,8.9,0.0,72.5,86.0,59.0,2018,40
GHCND:USW00094870,2018-10-08,12.5,0.0,76.5,89.0,64.0,2018,41
GHCND:USW00094870,2018-10-09,13.9,0.0,77.0,88.0,66.0,2018,41
GHCND:USW00094870,2018-10-10,18.3,0.15,64.0,76.0,52.0,2018,41
GHCND:USW00094870,2018-10-11,15.0,0.0,45.5,55.0,36.0,2018,41
GHCND:USW00094870,2018-10-12,6.9,0.13,36.0,42.0,30.0,2018,41
GHCND:USW00094870,2018-10-13,6.0,0.0,41.5,51.0,32.0,2018,41
GHCND:USW00094870,2018-10-14,5.6,0.01,50.5,60.0,41.0,2018,41
GHCND:USW00094870,2018-10-15,12.5,0.05,40.0,49.0,31.0,2018,42
GHCND:USW00094870,2018-10-16,10.5,0.0,41.5,58.0,25.0,2018,42
GHCND:USW00094870,2018-10-17,10.5,0.0,44.5,55.0,34.0,2018,42
GHCND:USW00094870,2018-10-18,5.1,0.0,44.0,60.0,28.0,2018,42
GHCND:USW00094870,2018-10-19,13.0,0.0,46.0,57.0,35.0,2018,42
GHCND:USW00094870,2018-10-20,17.0,0.0,42.5,61.0,24.0,2018,42
GHCND:USW00094870,2018-10-21,6.7,0.0,37.5,54.0,21.0,2018,42
GHCND:USW00094870,2018-10-22,9.6,0.0,51.0,68.0,34.0,2018,43
GHCND:USW00094870,2018-10-23,10.1,0.0,47.0,59.0,35.0,2018,43
GHCND:USW00094870,2018-10-24,8.7,0.0,43.5,56.0,31.0,2018,43
GHCND:USW00094870,2018-10-25,10.5,0.0,48.0,58.0,38.0,2018,43
GHCND:USW00094870,2018-10-26,9.8,0.42,46.0,48.0,44.0,2018,43
GHCND:USW00094870,2018-10-27,7.2,0.0,48.0,58.0,38.0,2018,43
GHCND:USW00094870,2018-10-28,18.6,0.02,49.5,61.0,38.0,2018,43
GHCND:USW00094870,2018-10-29,7.6,0.0,47.5,62.0,33.0,2018,44
GHCND:USW00094870,2018-10-30,15.7,0.0,58.0,75.0,41.0,2018,44
GHCND:USW00094870,2018-10-31,10.5,0.48,58.0,66.0,50.0,2018,44
GHCND:USW00094870,2018-11-01,14.1,1.07,46.0,50.0,42.0,2018,44
GHCND:USW00094870,2018-11-02,3.6,0.0,42.0,50.0,34.0,2018,44
GHCND:USW00094870,2018-11-03,8.5,0.01,44.0,54.0,34.0,2018,44
GHCND:USW00094870,2018-11-04,18.3,0.32,49.5,54.0,45.0,2018,44
GHCND:USW00094870,2018-11-05,11.4,0.19,48.5,54.0,43.0,2018,45
GHCND:USW00094870,2018-11-06,16.8,0.0,46.5,56.0,37.0,2018,45
GHCND:USW00094870,2018-11-07,10.1,0.0,36.5,45.0,28.0,2018,45
GHCND:USW00094870,2018-11-08,8.3,0.06,36.0,43.0,29.0,2018,45
GHCND:USW00094870,2018-11-09,14.8,0.18,28.5,36.0,21.0,2018,45
GHCND:USW00094870,2018-11-10,10.3,0.0,25.0,32.0,18.0,2018,45
GHCND:USW00094870,2018-11-11,8.7,0.0,33.0,43.0,23.0,2018,45
GHCND:USW00094870,2018-11-12,11.6,0.0,32.5,38.0,27.0,2018,46
GHCND:USW00094870,2018-11-13,11.0,0.0,20.5,27.0,14.0,2018,46
GHCND:USW00094870,2018-11-14,8.7,0.01,22.5,32.0,13.0,2018,46
GHCND:USW00094870,2018-11-15,9.8,0.24,26.0,32.0,20.0,2018,46
GHCND:USW00094870,2018-11-16,9.6,0.0,30.0,37.0,23.0,2018,46
GHCND:USW00094870,2018-11-17,10.3,0.01,35.0,38.0,32.0,2018,46
GHCND:USW00094870,2018-11-18,8.3,0.0,37.0,39.0,35.0,2018,46
GHCND:USW00094870,2018-11-19,7.8,0.0,35.5,39.0,32.0,2018,47
GHCND:USW00094870,2018-11-20,12.3,0.0,31.0,37.0,25.0,2018,47
GHCND:USW00094870,2018-11-21,8.5,0.0,35.0,44.0,26.0,2018,47
GHCND:USW00094870,2018-11-22,9.6,0.0,40.0,53.0,27.0,2018,47
GHCND:USW00094870,2018-11-23,13.6,0.27,41.0,50.0,32.0,2018,47
GHCND:USW00094870,2018-11-24,13.6,0.08,46.5,56.0,37.0,2018,47
GHCND:USW00094870,2018-11-25,12.3,0.67,46.5,55.0,38.0,2018,47
GHCND:USW00094870,2018-11-26,23.5,0.03,32.5,43.0,22.0,2018,48
GHCND:USW00094870,2018-11-27,14.3,0.0,19.0,23.0,15.0,2018,48
GHCND:USW00094870,2018-11-28,9.2,0.0,20.5,29.0,12.0,2018,48
GHCND:USW00094870,2018-11-29,6.0,0.0,33.5,42.0,25.0,2018,48
GHCND:USW00094870,2018-11-30,8.7,0.0,37.0,48.0,26.0,2018,48
GHCND:USW00094870,2018-12-01,18.3,0.72,49.0,60.0,38.0,2018,48
GHCND:USW00094870,2018-12-02,17.7,0.05,42.5,49.0,36.0,2018,48
GHCND:USW00094870,2018-12-03,12.3,0.04,34.0,37.0,31.0,2018,49
GHCND:USW00094870,2018-12-04,8.5,0.02,29.0,31.0,27.0,2018,49
GHCND:USW00094870,2018-12-05,11.2,0.0,29.5,34.0,25.0,2018,49
GHCND:USW00094870,2018-12-06,9.4,0.05,24.0,34.0,14.0,2018,49
GHCND:USW00094870,2018-12-07,4.9,0.0,16.0,26.0,6.0,2018,49
GHCND:USW00094870,2018-12-08,8.9,0.0,19.0,26.0,12.0,2018,49
GHCND:USW00094870,2018-12-09,9.6,0.0,23.5,33.0,14.0,2018,49
GHCND:USW00094870,2018-12-10,5.1,0.0,17.0,25.0,9.0,2018,50
GHCND:USW00094870,2018-12-11,11.9,0.0,29.0,40.0,18.0,2018,50
GHCND:USW00094870,2018-12-12,13.0,0.0,35.0,44.0,26.0,2018,50
GHCND:USW00094870,2018-12-13,7.8,0.27,35.5,44.0,27.0,2018,50
GHCND:USW00094870,2018-12-14,11.9,0.13,42.0,46.0,38.0,2018,50
GHCND:USW00094870,2018-12-15,15.7,0.0,38.5,44.0,33.0,2018,50
GHCND:USW00094870,2018-12-16,8.3,0.0,38.5,51.0,26.0,2018,50
GHCND:USW00094870,2018-12-17,7.6,0.0,34.5,43.0,26.0,2018,51
GHCND:USW00094870,2018-12-18,6.7,0.0,33.0,44.0,22.0,2018,51
GHCND:USW00094870,2018-12-19,11.2,0.0,41.5,50.0,33.0,2018,51
GHCND:USW00094870,2018-12-20,8.1,0.08,44.0,50.0,38.0,2018,51
GHCND:USW00094870,2018-12-21,17.0,0.01,34.0,38.0,30.0,2018,51
GHCND:USW00094870,2018-12-22,11.2,0.0,36.0,43.0,29.0,2018,51
GHCND:USW00094870,2018-12-23,8.9,0.0,33.0,40.0,26.0,2018,51
GHCND:USW00094870,2018-12-24,3.8,0.0,30.5,41.0,20.0,2018,52
GHCND:USW00094870,2018-12-25,6.7,0.0,38.5,48.0,29.0,2018,52
GHCND:USW00094870,2018-12-26,10.1,0.0,35.0,46.0,24.0,2018,52
GHCND:USW00094870,2018-12-27,20.1,0.58,46.0,53.0,39.0,2018,52
GHCND:USW00094870,2018-12-28,19.2,0.0,40.0,52.0,28.0,2018,52
GHCND:USW00094870,2018-12-29,11.0,0.0,25.5,28.0,23.0,2018,52
GHCND:USW00094870,2018-12-30,9.6,0.0,27.0,36.0,18.0,2018,52
GHCND:USW00094870,2018-12-31,13.9,1.92,40.5,47.0,34.0,2018,1
GHCND:USW00094870,2019-01-01,7.6,0.02,34.5,37.0,32.0,2019,1
GHCND:USW00094870,2019-01-02,10.3,0.0,30.5,33.0,28.0,2019,1
GHCND:USW00094870,2019-01-03,8.7,0.0,32.0,38.0,26.0,2019,1
GHCND:USW00094870,2019-01-04,6.0,0.0,32.0,40.0,24.0,2019,1
GHCND:USW00094870,2019-01-05,10.7,0.0,40.5,51.0,30.0,2019,1
GHCND:USW00094870,2019-01-06,13.0,0.0,39.0,47.0,31.0,2019,1
GHCND:USW00094870,2019-01-07,18.1,0.07,51.0,57.0,45.0,2019,2
GHCND:USW00094870,2019-01-08,20.8,0.0,41.0,51.0,31.0,2019,2
GHCND:USW00094870,2019-01-09,18.8,0.0,24.5,31.0,18.0,2019,2
GHCND:USW00094870,2019-01-10,4.9,0.0,22.0,29.0,15.0,2019,2
GHCND:USW00094870,2019-01-11,8.1,0.0,23.5,31.0,16.0,2019,2
GHCND:USW00094870,2019-01-12,15.2,,30.0,31.0,29.0,2019,2
GHCND:USW00094870,2019-01-13,14.5,,18.5,29.0,8.0,2019,2
GHCND:USW00094870,2019-01-14,4.7,0.0,14.0,26.0,2.0,2019,3
GHCND:USW00094870,2019-01-15,13.0,0.0,29.0,32.0,26.0,2019,3
GHCND:USW00094870,2019-01-16,6.3,0.0,32.0,33.0,31.0,2019,3
GHCND:USW00094870,2019-01-17,8.3,0.26,33.0,36.0,30.0,2019,3
GHCND:USW00094870,2019-01-18,8.5,0.0,31.5,33.0,30.0,2019,3
GHCND:USW00094870,2019-01-19,25.3,0.23,24.5,33.0,16.0,2019,3
GHCND:USW00094870,2019-01-20,12.8,0.0,9.0,17.0,1.0,2019,3
GHCND:USW00094870,2019-01-21,13.6,0.0,9.0,20.0,-2.0,2019,4
GHCND:USW00094870,2019-01-22,18.3,0.53,27.0,37.0,17.0,2019,4
GHCND:USW00094870,2019-01-23,17.9,0.56,30.5,41.0,20.0,2019,4
GHCND:USW00094870,2019-01-24,17.0,0.0,15.5,24.0,7.0,2019,4
GHCND:USW00094870,2019-01-25,14.8,,12.0,23.0,1.0,2019,4
GHCND:USW00094870,2019-01-26,11.0,0.01,12.0,29.0,-5.0,2019,4
GHCND:USW00094870,2019-01-27,8.7,0.0,12.0,22.0,2.0,2019,4
GHCND:USW00094870,2019-01-28,23.7,0.12,23.0,36.0,10.0,2019,5
GHCND:USW00094870,2019-01-29,22.1,0.0,8.0,16.0,0.0,2019,5
GHCND:USW00094870,2019-01-30,17.2,0.0,-8.0,0.0,-16.0,2019,5
GHCND:USW00094870,2019-01-31,6.9,0.0,2.5,13.0,-8.0,2019,5
GHCND:USW00094870,2019-02-01,7.6,0.0,20.5,28.0,13.0,2019,5
GHCND:USW00094870,2019-02-02,12.8,0.0,31.5,44.0,19.0,2019,5
GHCND:USW00094870,2019-02-03,11.4,0.0,45.5,54.0,37.0,2019,5
GHCND:USW00094870,2019-02-04,15.7,0.01,43.0,55.0,31.0,2019,6
GHCND:USW00094870,2019-02-05,9.8,0.06,30.5,35.0,26.0,2019,6
GHCND:USW00094870,2019-02-06,6.7,0.4,36.0,38.0,34.0,2019,6
GHCND:USW00094870,2019-02-07,18.6,0.24,34.5,54.0,15.0,2019,6
GHCND:USW00094870,2019-02-08,19.9,0.0,15.0,19.0,11.0,2019,6
GHCND:USW00094870,2019-02-09,9.2,0.0,17.5,27.0,8.0,2019,6
GHCND:USW00094870,2019-02-10,8.5,0.06,26.0,32.0,20.0,2019,6
GHCND:USW00094870,2019-02-11,12.8,0.36,32.5,34.0,31.0,2019,7
GHCND:USW00094870,2019-02-12,21.9,0.14,29.5,36.0,23.0,2019,7
GHCND:USW00094870,2019-02-13,17.9,0.0,27.0,36.0,18.0,2019,7
GHCND:USW00094870,2019-02-14,16.6,0.0,40.5,50.0,31.0,2019,7
GHCND:USW00094870,2019-02-15,15.0,0.0,23.5,31.0,16.0,2019,7
GHCND:USW00094870,2019-02-16,12.3,0.0,23.5,33.0,14.0,2019,7
GHCND:USW00094870,2019-02-17,12.3,0.02,28.0,31.0,25.0,2019,7
GHCND:USW00094870,2019-02-18,10.5,0.0,24.5,29.0,20.0,2019,8
GHCND:USW00094870,2019-02-19,10.3,0.0,27.0,34.0,20.0,2019,8
GHCND:USW00094870,2019-02-20,15.7,0.08,35.5,40.0,31.0,2019,8
GHCND:USW00094870,2019-02-21,7.2,0.0,33.0,38.0,28.0,2019,8
GHCND:USW00094870,2019-02-22,11.4,0.0,35.0,42.0,28.0,2019,8
GHCND:USW00094870,2019-02-23,13.6,0.19,44.5,54.0,35.0,2019,8
GHCND:USW00094870,2019-02-24,30.6,0.0,35.0,50.0,20.0,2019,8
GHCND:USW00094870,2019-02-25,10.1,0.0,22.0,30.0,14.0,2019,9
GHCND:USW00094870,2019-02-26,13.6,0.0,31.5,39.0,24.0,2019,9
GHCND:USW00094870,2019-02-27,12.1,0.0,27.5,35.0,20.0,2019,9
GHCND:USW00094870,2019-02-28,9.8,0.0,24.5,31.0,18.0,2019,9
GHCND:USW00094870,2019-03-01,5.8,0.0,32.5,42.0,23.0,2019,9
GHCND:USW00094870,2019-03-02,11.0,0.0,31.0,34.0,28.0,2019,9
GHCND:USW00094870,2019-03-03,15.2,,17.0,29.0,5.0,2019,9
GHCND:USW00094870,2019-03-04,14.3,0.0,4.5,12.0,-3.0,2019,10
GHCND:USW00094870,2019-03-05,15.0,0.0,12.5,21.0,4.0,2019,10
GHCND:USW00094870,2019-03-06,11.9,0.0,16.5,29.0,4.0,2019,10
GHCND:USW00094870,2019-03-07,8.5,,25.0,29.0,21.0,2019,10
GHCND:USW00094870,2019-03-08,9.2,0.0,33.5,39.0,28.0,2019,10
GHCND:USW00094870,2019-03-09,19.9,0.99,41.5,50.0,33.0,2019,10
GHCND:USW00094870,2019-03-10,18.8,0.0,37.0,43.0,31.0,2019,10
GHCND:USW00094870,2019-03-11,5.6,0.0,37.5,47.0,28.0,2019,11
GHCND:USW00094870,2019-03-12,9.8,0.0,37.0,48.0,26.0,2019,11
GHCND:USW00094870,2019-03-13,15.7,0.64,51.0,62.0,40.0,2019,11
GHCND:USW00094870,2019-03-14,26.6,0.11,55.5,69.0,42.0,2019,11
GHCND:USW00094870,2019-03-15,18.8,0.01,37.5,44.0,31.0,2019,11
GHCND:USW00094870,2019-03-16,9.2,0.0,36.5,46.0,27.0,2019,11
GHCND:USW00094870,2019-03-17,9.8,0.0,37.5,47.0,28.0,2019,11
GHCND:USW00094870,2019-03-18,6.9,0.0,35.5,48.0,23.0,2019,12
GHCND:USW00094870,2019-03-19,7.2,0.0,39.0,52.0,26.0,2019,12
GHCND:USW00094870,2019-03-20,11.2,0.14,43.0,50.0,36.0,2019,12
GHCND:USW00094870,2019-03-21,12.5,0.0,39.5,46.0,33.0,2019,12
GHCND:USW00094870,2019-03-22,12.3,0.0,41.0,53.0,29.0,2019,12
GHCND:USW00094870,2019-03-23,6.3,0.0,38.5,55.0,22.0,2019,12
GHCND:USW00094870,2019-03-24,9.4,0.22,47.0,54.0,40.0,2019,12
GHCND:USW00094870,2019-03-25,17.9,0.07,41.5,52.0,31.0,2019,13
GHCND:USW00094870,2019-03-26,8.9,0.0,39.0,50.0,28.0,2019,13
GHCND:USW00094870,2019-03-27,11.0,0.08,41.5,59.0,24.0,2019,13
GHCND:USW00094870,2019-03-28,14.1,0.74,55.5,67.0,44.0,2019,13
GHCND:USW00094870,2019-03-29,8.3,0.25,53.0,56.0,50.0,2019,13
GHCND:USW00094870,2019-03-30,14.1,1.13,44.0,56.0,32.0,2019,13
GHCND:USW00094870,2019-03-31,11.4,0.0,32.5,39.0,26.0,2019,13
GHCND:USW00094870,2019-04-01,11.2,0.0,36.5,48.0,25.0,2019,14
GHCND:USW00094870,2019-04-02,11.6,0.0,45.5,58.0,33.0,2019,14
GHCND:USW00094870,2019-04-03,6.5,0.0,44.0,58.0,30.0,2019,14
GHCND:USW00094870,2019-04-04,16.8,0.1,52.5,59.0,46.0,2019,14
GHCND:USW00094870,2019-04-05,6.0,0.01,52.0,59.0,45.0,2019,14
GHCND:USW00094870,2019-04-06,7.8,0.0,56.0,71.0,41.0,2019,14
GHCND:USW00094870,2019-04-07,12.1,0.59,61.5,73.0,50.0,2019,14
GHCND:USW00094870,2019-04-08,6.0,0.0,62.0,74.0,50.0,2019,15
GHCND:USW00094870,2019-04-09,9.6,0.0,59.0,70.0,48.0,2019,15
GHCND:USW00094870,2019-04-10,19.9,0.37,51.5,61.0,42.0,2019,15
GHCND:USW00094870,2019-04-11,21.3,0.2,60.5,77.0,44.0,2019,15
GHCND:USW00094870,2019-04-12,17.0,0.27,48.0,58.0,38.0,2019,15
GHCND:USW00094870,2019-04-13,8.5,0.09,45.0,57.0,33.0,2019,15
GHCND:USW00094870,2019-04-14,21.9,0.67,38.5,43.0,34.0,2019,15
GHCND:USW00094870,2019-04-15,9.8,0.0,42.5,55.0,30.0,2019,16
GHCND:USW00094870,2019-04-16,13.6,0.0,61.5,77.0,46.0,2019,16
GHCND:USW00094870,2019-04-17,17.7,0.0,66.0,80.0,52.0,2019,16
GHCND:USW00094870,2019-04-18,17.2,0.8,54.0,64.0,44.0,2019,16
GHCND:USW00094870,2019-04-19,23.0,0.03,45.5,51.0,40.0,2019,16
GHCND:USW00094870,2019-04-20,18.3,0.0,53.0,67.0,39.0,2019,16
GHCND:USW00094870,2019-04-21,8.3,0.0,56.5,77.0,36.0,2019,16
GHCND:USW00094870,2019-04-22,16.3,0.0,66.5,80.0,53.0,2019,17
GHCND:USW00094870,2019-04-23,10.5,0.0,54.5,62.0,47.0,2019,17
GHCND:USW00094870,2019-04-24,8.5,0.0,52.0,58.0,46.0,2019,17
GHCND:USW00094870,2019-04-25,7.4,0.39,55.0,58.0,52.0,2019,17
GHCND:USW00094870,2019-04-26,17.9,0.05,54.0,65.0,43.0,2019,17
GHCND:USW00094870,2019-04-27,13.4,0.23,46.0,55.0,37.0,2019,17
GHCND:USW00094870,2019-04-28,13.0,0.05,47.0,57.0,37.0,2019,17
GHCND:USW00094870,2019-04-29,12.8,0.06,55.0,63.0,47.0,2019,18
GHCND:USW00094870,2019-04-30,14.5,0.49,58.5,66.0,51.0,2019,18
GHCND:USW00094870,2019-05-01,13.0,0.05,65.0,73.0,57.0,2019,18
GHCND:USW00094870,2019-05-02,10.1,0.28,58.0,66.0,50.0,2019,18
GHCND:USW00094870,2019-05-03,11.0,0.0,52.5,58.0,47.0,2019,18
GHCND:USW00094870,2019-05-04,9.2,0.04,55.5,65.0,46.0,2019,18
GHCND:USW00094870,2019-05-05,4.0,0.0,56.5,72.0,41.0,2019,18
GHCND:USW00094870,2019-05-06,11.2,0.0,63.5,79.0,48.0,2019,19
GHCND:USW00094870,2019-05-07,12.3,0.0,62.0,74.0,50.0,2019,19
GHCND:USW00094870,2019-05-08,16.8,0.15,68.5,85.0,52.0,2019,19
GHCND:USW00094870,2019-05-09,14.3,1.32,57.5,68.0,47.0,2019,19
GHCND:USW00094870,2019-05-10,9.2,0.0,53.5,61.0,46.0,2019,19
GHCND:USW00094870,2019-05-11,11.4,0.22,46.5,53.0,40.0,2019,19
GHCND:USW00094870,2019-05-12,7.8,0.04,46.5,49.0,44.0,2019,19
GHCND:USW00094870,2019-05-13,6.7,0.0,54.0,66.0,42.0,2019,20
GHCND:USW00094870,2019-05-14,5.6,0.0,55.0,69.0,41.0,2019,20
GHCND:USW00094870,2019-05-15,6.3,0.02,65.5,76.0,55.0,2019,20
GHCND:USW00094870,2019-05-16,12.5,0.0,70.0,84.0,56.0,2019,20
GHCND:USW00094870,2019-05-17,8.1,0.0,73.0,83.0,63.0,2019,20
GHCND:USW00094870,2019-05-18,16.8,0.0,74.5,88.0,61.0,2019,20
GHCND:USW00094870,2019-05-19,18.3,0.36,66.5,77.0,56.0,2019,20
GHCND:USW00094870,2019-05-20,12.5,0.0,55.5,62.0,49.0,2019,21
GHCND:USW00094870,2019-05-21,20.4,0.79,53.0,60.0,46.0,2019,21
GHCND:USW00094870,2019-05-22,16.8,0.18,69.0,81.0,57.0,2019,21
GHCND:USW00094870,2019-05-23,10.5,0.44,71.5,79.0,64.0,2019,21
GHCND:USW00094870,2019-05-24,10.3,0.0,75.5,88.0,63.0,2019,21
GHCND:USW00094870,2019-05-25,13.6,0.0,78.0,86.0,70.0,2019,21
GHCND:USW00094870,2019-05-26,4.7,0.76,71.5,79.0,64.0,2019,21
GHCND:USW00094870,2019-05-27,11.6,0.0,73.5,86.0,61.0,2019,22
GHCND:USW00094870,2019-05-28,12.5,0.03,73.5,86.0,61.0,2019,22
GHCND:USW00094870,2019-05-29,7.8,0.25,71.0,81.0,61.0,2019,22
GHCND:USW00094870,2019-05-30,9.6,0.03,71.0,81.0,61.0,2019,22
GHCND:USW00094870,2019-05-31,6.9,0.0,70.0,80.0,60.0,2019,22
GHCND:USW00094870,2019-06-01,9.6,0.0,74.5,87.0,62.0,2019,22
GHCND:USW00094870,2019-06-02,9.4,0.0,66.5,78.0,55.0,2019,22
GHCND:USW00094870,2019-06-03,5.1,0.0,66.0,81.0,51.0,2019,23
GHCND:USW00094870,2019-06-04,13.9,0.0,74.5,86.0,63.0,2019,23
GHCND:USW00094870,2019-06-05,12.3,0.0,80.5,92.0,69.0,2019,23
GHCND:USW00094870,2019-06-06,8.9,0.0,77.5,91.0,64.0,2019,23
GHCND:USW00094870,2019-06-07,15.4,0.0,76.5,87.0,66.0,2019,23
GHCND:USW00094870,2019-06-08,13.4,0.04,74.5,85.0,64.0,2019,23
GHCND:USW00094870,2019-06-09,6.5,0.0,74.5,83.0,66.0,2019,23
GHCND:USW00094870,2019-06-10,17.2,0.0,67.5,80.0,55.0,2019,24
GHCND:USW00094870,2019-06-11,8.5,0.0,68.0,85.0,51.0,2019,24
GHCND:USW00094870,2019-06-12,10.5,0.61,67.0,77.0,57.0,2019,24
GHCND:USW00094870,2019-06-13,15.7,0.0,59.5,69.0,50.0,2019,24
GHCND:USW00094870,2019-06-14,13.9,0.09,63.0,79.0,47.0,2019,24
GHCND:USW00094870,2019-06-15,14.1,1.1,67.5,74.0,61.0,2019,24
GHCND:USW00094870,2019-06-16,8.3,0.06,73.0,82.0,64.0,2019,24
GHCND:USW00094870,2019-06-17,6.3,0.0,67.0,73.0,61.0,2019,25
GHCND:USW00094870,2019-06-18,5.8,0.0,73.0,83.0,63.0,2019,25
GHCND:USW00094870,2019-06-19,7.4,0.64,71.5,80.0,63.0,2019,25
GHCND:USW00094870,2019-06-20,11.9,0.0,67.0,75.0,59.0,2019,25
GHCND:USW00094870,2019-06-21,9.4,0.36,66.0,76.0,56.0,2019,25
GHCND:USW00094870,2019-06-22,10.5,0.19,72.0,80.0,64.0,2019,25
GHCND:USW00094870,2019-06-23,12.3,0.0,75.5,83.0,68.0,2019,25
GHCND:USW00094870,2019-06-24,12.3,0.03,72.5,82.0,63.0,2019,26
GHCND:USW00094870,2019-06-25,12.5,0.0,73.5,86.0,61.0,2019,26
GHCND:USW00094870,2019-06-26,9.2,0.0,78.0,91.0,65.0,2019,26
GHCND:USW00094870,2019-06-27,7.6,0.0,78.5,90.0,67.0,2019,26
GHCND:USW00094870,2019-06-28,9.2,0.0,79.5,92.0,67.0,2019,26
GHCND:USW00094870,2019-06-29,8.3,0.0,81.0,93.0,69.0,2019,26
GHCND:USW00094870,2019-06-30,8.5,0.53,82.5,95.0,70.0,2019,26
GHCND:USW00094870,2019-07-01,7.2,0.0,81.0,92.0,70.0,2019,27
GHCND:USW00094870,2019-07-02,8.5,0.0,82.5,93.0,72.0,2019,27
GHCND:USW00094870,2019-07-03,5.4,0.23,81.0,92.0,70.0,2019,27
GHCND:USW00094870,2019-07-04,5.8,0.0,79.0,91.0,67.0,2019,27
GHCND:USW00094870,2019-07-05,6.5,1.34,78.0,85.0,71.0,2019,27
GHCND:USW00094870,2019-07-06,5.8,0.74,80.0,90.0,70.0,2019,27
GHCND:USW00094870,2019-07-07,9.2,0.0,75.0,84.0,66.0,2019,27
GHCND:USW00094870,2019-07-08,5.8,0.0,76.0,85.0,67.0,2019,28
GHCND:USW00094870,2019-07-09,7.2,0.0,76.5,89.0,64.0,2019,28
