year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window,labor_hours_base,harvest_weather_factor
2015,29,1.4480232558139536,85.93233082706767,67.74436090225564,79.34285714285714,7.8909090909090915,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,30,0.1667567567567566,83.81954887218045,63.89473684210526,75.51428571428572,4.522077922077922,0.9,light,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,31,0.5064864864864862,87.28571428571429,65.32330827067669,78.08571428571429,6.641558441558441,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,32,0.4181081081081079,82.53383458646617,62.65413533834587,74.45714285714286,5.327272727272727,0.9,light,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,33,0.5099999999999996,85.203007518797,64.01503759398496,76.08571428571429,4.515584415584415,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,34,1.5691891891891887,80.17293233082707,60.17293233082707,71.25714285714285,7.858441558441559,0.4,heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,35,0.3821621621621622,75.81954887218045,55.64661654135338,67.17142857142858,5.455844155844156,0.9,light,144511.7142857143,16,20,36,43.0,False,False,10115820.0,
2015,36,0.34891472868217,89.57142857142857,67.41353383458646,79.91428571428571,5.1805194805194805,0.9,light,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,37,1.607015503875969,78.30075187969925,57.65413533834587,69.14285714285714,5.802597402597403,0.4,heavy,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,38,1.8735135135135133,80.33082706766918,56.1203007518797,70.22857142857143,8.514285714285714,0.4,heavy,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,39,0.0010810810810807,79.90977443609023,53.87218045112782,68.17142857142858,5.332467532467532,0.9,light,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,40,0.1091891891891884,67.93233082706767,50.18045112781955,58.97142857142857,10.971428571428572,0.9,light,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,41,0.0571984435797663,72.38345864661655,48.88721804511278,61.48571428571429,6.2727272727272725,0.9,light,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,42,0.0,66.25563909774436,39.45864661654135,54.02857142857143,8.128947368421052,1.0,dry,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,43,0.3924999999999995,71.44360902255639,47.93984962406015,61.0,10.28961038961039,0.9,light,578046.8571428572,16,20,36,43.0,False,True,10115820.0,
2015,44,1.4949612403100774,57.53383458646616,39.766917293233085,49.62857142857143,9.892207792207794,0.7,moderate,578046.8571428572,16,20,36,43.0,False,False,10115820.0,
2015,45,0.2875968992248058,64.66917293233082,42.278195488721806,54.02857142857143,7.811688311688312,0.9,light,289023.4285714286,16,20,36,43.0,False,False,5057910.0,
2015,46,0.3908108108108106,58.81954887218045,32.714285714285715,47.05714285714286,10.3,0.9,light,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,47,2.651081081081081,49.46616541353384,32.96992481203007,43.31428571428572,12.988311688311688,0.4,heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,48,1.3156756756756751,48.31578947368421,32.54135338345865,40.91428571428571,11.105194805194806,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,49,0.5391085271317823,42.78195488721804,30.25563909774436,37.08571428571429,7.783116883116882,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,50,0.4172972972972972,54.96992481203007,40.10526315789474,48.34285714285714,10.24935064935065,0.9,light,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,51,0.987596899224806,45.48872180451128,30.360902255639097,38.48571428571429,12.985714285714286,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,52,2.568294573643411,49.51127819548872,35.96212121212121,42.4,12.146753246753246,0.4,heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,53,3.2871621621621614,34.53333333333333,28.36842105263158,30.55,12.372727272727271,0.2,very_heavy,,16,20,36,43.0,False,False,,
2016,1,0.4778378378378374,37.13533834586466,22.59398496240601,29.428571428571427,9.994285714285716,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,2,0.0955038759689917,32.02255639097744,11.977443609022556,21.785714285714285,12.141428571428571,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,3,0.1116666666666662,23.93984962406015,8.864661654135338,17.071428571428573,7.589999999999999,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,4,0.0589189189189188,42.48872180451128,27.909774436090224,35.5,11.311428571428571,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,5,0.5486486486486482,42.9624060150376,26.887218045112785,34.0,9.622857142857145,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,6,0.0851351351351347,24.84210526315789,11.24812030075188,18.392857142857142,10.685714285714283,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,7,0.1437837837837835,45.78947368421053,28.25563909774436,38.25,9.967142857142855,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,8,0.3164980544747077,46.77443609022557,29.75187969924812,39.46428571428572,12.75,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,9,0.2075675675675672,45.86466165413534,25.68421052631579,35.92857142857143,10.028571428571428,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,10,0.7456756756756755,61.88721804511278,44.17293233082707,53.85714285714285,8.915714285714285,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,11,0.6932170542635654,56.69924812030075,39.38345864661654,47.785714285714285,9.784285714285714,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,12,0.8962162162162159,56.19548872180451,34.78947368421053,45.57142857142857,11.852857142857143,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,13,1.0367567567567566,59.46616541353384,35.609022556390975,48.67857142857143,12.424285714285714,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,14,0.7110810810810811,50.24812030075188,31.98496240601504,43.21428571428572,12.898571428571428,0.7,moderate,72255.85714285714,14,21,36,43.0,True,False,5057910.0,
2016,15,0.308378378378378,66.19548872180451,38.6015037593985,55.035714285714285,8.124285714285715,0.9,light,72255.85714285714,14,21,36,43.0,True,False,5057910.0,
2016,16,0.5948648648648642,72.28571428571429,47.54545454545455,61.142857142857146,7.398571428571429,0.7,moderate,346828.1142857142,14,21,36,43.0,True,False,8092656.0,
2016,17,1.4797297297297292,64.62121212121212,48.91666666666666,56.57142857142857,10.54,0.7,moderate,346828.1142857142,14,21,36,43.0,True,False,8092656.0,
2016,18,0.5029729729729726,68.072,44.69166666666667,58.32142857142857,8.468571428571428,0.7,moderate,346828.1142857142,14,21,36,43.0,True,False,8092656.0,
2016,19,2.1414007782101163,67.01587301587301,48.8780487804878,58.42857142857143,9.962857142857144,0.4,heavy,346828.1142857142,14,21,36,43.0,True,False,8092656.0,
2016,20,0.1337837837837837,69.53968253968254,46.23015873015873,59.642857142857146,6.567142857142857,0.9,light,346828.1142857142,14,21,36,43.0,True,False,8092656.0,
2016,21,0.8497297297297298,83.24193548387096,61.443548387096776,73.46428571428571,9.435714285714283,0.7,moderate,115609.37142857144,14,21,36,43.0,True,False,8092656.0,
2016,22,1.061124031007752,81.83969465648855,61.10687022900763,72.25,5.744285714285715,0.7,moderate,115609.37142857144,14,21,36,43.0,False,False,8092656.0,
2016,23,0.2219379844961237,83.58646616541354,60.25563909774437,74.25,8.015942028985508,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,24,1.1628682170542632,88.06766917293233,64.36842105263158,77.96428571428571,7.344285714285714,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,25,1.407567567567567,87.95488721804512,66.39097744360902,79.07142857142857,7.678571428571429,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,26,0.4357976653696498,78.69172932330827,57.278195488721806,70.03571428571429,5.88,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
