field_id,plant_week,harvest_week,early_penalty,late_penalty,frost_penalty,total_penalty,status,makespan,sim,error
F025,21.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,30,
F001,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F002,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F003,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F004,21.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F005,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F006,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F007,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F008,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F009,17.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F010,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F011,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F012,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F013,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F014,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F015,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F016,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F017,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F018,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F019,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F020,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F021,18.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F022,15.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F023,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F024,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F025,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,31,
F001,15.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F002,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F003,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F004,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F005,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F006,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F007,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F008,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F009,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F010,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F011,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F012,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F013,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F014,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F015,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F016,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F017,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F018,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F019,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F020,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F021,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F022,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F023,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F024,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F025,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,32,
F001,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F002,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F003,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F004,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F005,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F006,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F007,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F008,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F009,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F010,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F011,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F012,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F013,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F014,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F015,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F016,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F017,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F018,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F019,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F020,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F021,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F022,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F023,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F024,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F025,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,33,
F001,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F002,17.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F003,18.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F004,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F005,16.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F006,21.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F007,18.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F008,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F009,16.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F010,20.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F011,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F012,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F013,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F014,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F015,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F016,19.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F017,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F018,19.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F019,19.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F020,15.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F021,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F022,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F023,20.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F024,17.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,34,
F025,16.0,43.0,0.0,0.0,0.0,0.0,OK,44.0,34,
,,,,,,,3,,35,infeasible
F001,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F002,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F003,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F004,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F005,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F006,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F007,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F008,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F009,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F010,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F011,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F012,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F013,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F014,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F015,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F016,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F017,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F018,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F019,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F020,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F021,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F022,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F023,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F024,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F025,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,36,
F001,21.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F002,20.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F003,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F004,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F005,17.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F006,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F007,19.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F008,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F009,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F010,16.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F011,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F012,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F013,17.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F014,20.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F015,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F016,21.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F017,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F018,18.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F019,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F020,18.0,43.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F021,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F022,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F024,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F025,16.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,37,
F001,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F002,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F003,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F005,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F006,15.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F007,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F008,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F009,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F010,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F011,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F012,21.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F013,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F014,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F015,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F016,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F017,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F018,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F019,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F020,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F021,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F022,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F023,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F024,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F025,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,38,
F001,17.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F002,20.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F003,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F005,16.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F006,16.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F007,15.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F008,21.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F009,16.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F010,19.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F011,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F012,21.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F013,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F014,19.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F015,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F016,19.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F017,15.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F018,20.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F019,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F020,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F021,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F022,16.0,43.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F024,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F025,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,39,
F001,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F002,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F003,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F004,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F005,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F006,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F007,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F008,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F009,20.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F010,18.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F011,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F012,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F013,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F014,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F015,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F016,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F017,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F018,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F019,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F020,20.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F021,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F022,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F023,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F024,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F025,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,40,
F001,21.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F002,20.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F003,17.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F004,19.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F005,16.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F006,16.0,32.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F007,18.0,40.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F008,20.0,35.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F009,15.0,43.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F010,19.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F011,18.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F012,16.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F013,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F014,20.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F015,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F016,15.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F017,18.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F018,16.0,32.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F019,16.0,33.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F020,18.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F021,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F022,18.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F023,19.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F024,18.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F025,19.0,34.0,0.0,0.0,0.0,0.0,OK,43.0,41,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F002,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F003,15.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F004,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F005,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F006,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F007,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F008,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F009,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F010,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F011,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F012,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F013,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F014,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F015,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F016,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F017,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F018,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F019,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F020,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F021,15.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F022,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F023,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F024,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F025,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,42,
F001,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F002,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F003,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F005,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F006,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F007,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F008,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F009,19.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F010,21.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F011,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F012,19.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F013,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F014,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F015,17.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F016,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F017,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F018,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F019,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F020,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F021,15.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F022,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F023,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F024,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F025,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,43,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F002,18.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F003,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F004,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F005,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F006,16.0,43.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F007,20.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F008,16.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F009,20.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F010,17.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F011,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F012,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F013,19.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F014,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F015,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F016,21.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F017,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F018,19.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F019,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F020,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F021,15.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F022,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F024,18.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F025,15.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,44,
F001,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F002,15.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F003,17.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F004,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F005,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F006,18.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F007,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F008,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F009,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F010,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F011,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F012,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F013,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F014,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F015,19.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F016,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F017,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F018,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F019,15.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F020,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F021,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F022,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F023,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F024,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F025,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,45,
F001,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F002,20.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F003,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F004,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F005,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F006,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F007,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F008,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F009,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F010,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F011,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F012,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F013,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F014,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F015,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F016,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F017,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F018,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F019,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F020,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F021,18.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F022,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F023,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F024,15.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,46,
F025,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,46,
